Temperature (C),Humidity,Wind Speed (km/h),Pressure (millibars), _wdire,weather,Visibility (km),PM2.5 concentration (ug/m^3)
19.95,0.45,25.9049,0,WNW,sun,11.2056,117
19.10555556,0.46,21.3647,1008.12,West,sun,10.3523,164
18.93333333,0.43,20.1572,1008.18,WNW,sun,9.982,148
16.22777778,0.58,5.1359,1008.59,North,sun,9.982,142
14.30555556,0.73,8.3881,1009.18,North,sun,9.982,113
12.85,0.89,9.3058,1009.39,North,sun,9.982,102
12.75555556,0.92,6.3112,1009.47,North,sun,15.8263,71
12.38333333,0.92,7.2128,1009.31,North,rain,15.3111,84
17.13888889,0.87,6.44,1009.64,North,rain,15.8263,76
16.62222222,0.9,6.2951,1010.11,North,sun,15.8263,92
19.36111111,0.9,14.8281,1004.26,North,sun,14.0231,106
16.01666667,0.9,6.4239,1009.6,North,sun,15.8263,107
16.03888889,0.9,2.9624,1009.2,North,sun,15.7297,112
16.12222222,0.93,6.1824,1008.88,North,sun,14.7637,113
17.06111111,0.88,3.0107,1008.6,North,sun,10.8997,114
17.2,0.87,1.61,1008.32,North,sun,11.0446,123
17.78333333,0.9,3.2361,1008.62,North,sun,11.0285,130
17.85,0.96,7.5348,1008.67,North,sun,8.1305,167
17.87222222,0.96,7.5992,1008.19,WSW,sun,11.2056,149
18.08888889,0.94,9.4024,1007.67,North,sun,11.3988,186
19.08333333,0.89,4.4114,1006.8,West,sun,11.2056,169
22.25555556,0.68,11.9945,1006.09,West,drizzle,11.27,182
22.68333333,0.67,8.5491,1005.68,WNW,sun,11.4471,199
24.78888889,0.59,12.1877,1005.02,West,sun,10.0464,209
24.87777778,0.64,14.1197,1004.12,West,sun,11.27,213
24.88333333,0.64,13.4918,1003.33,WNW,rain,10.4006,213
24.83333333,0.65,9.4668,1002.93,North,sun,10.0464,173
23.61111111,0.7,10.1752,1002.6,North,sun,11.27,157
22.12777778,0.82,4.2504,1002.35,North,sun,10.787,174
19.92777778,0.87,15.3111,1003.04,North,sun,11.27,203
19.88333333,0.9,10.8836,1003.02,North,sun,14.9569,217
19.92222222,0.93,8.6296,1001.94,North,sun,3.4937,224
11.64444444,0.95,3.3327,1009.1,North,sun,15.8263,142
11.08333333,0.93,2.3989,1009.54,North,sun,14.9086,138
11.32222222,0.89,9.9176,1014.72,North,rain,14.168,140
12.17222222,0.99,3.4293,0,North,sun,11.2056,131
12.17222222,0.99,3.0751,0,North,fog,11.2056,143
12.69444444,0.92,2.7048,1008.47,North,sun,9.8049,147
12.2,0.99,10.7709,1008.22,SSW,sun,11.2056,159
12.22222222,0.92,9.5312,1008.53,North,sun,11.2056,165
12.30555556,0.93,8.8872,1009.56,SW,sun,10.1913,147
12.25,0.93,15.8907,0,SW,sun,11.2056,155
12.3,0.92,10.1591,0,WSW,drizzle,11.2056,203
12.73888889,0.9,10.7065,1010.08,West,sun,10.1913,185
12.82777778,0.9,12.9122,1009.68,SW,drizzle,11.2056,233
12.87222222,0.89,16.2127,1010.53,West,sun,11.27,218
13.76666667,0.9,17.8871,1010.87,WNW,sun,10.1913,222
13.93888889,0.89,16.5186,0,WNW,sun,11.27,216
13.98888889,0.89,15.1501,0,West,sun,10.0464,250
14.91111111,0.84,13.4757,1012.2,West,sun,11.0768,259
15.07222222,0.82,11.4471,1012.52,North,sun,11.27,243
13.93888889,0.89,11.6886,0,North,sun,11.2056,237
13.08888889,0.89,11.9623,1013.73,North,sun,9.982,217
12.85,0.83,12.8639,1014.33,North,sun,9.982,217
12.3,0.8,11.914,0,North,sun,9.982,197
12.71111111,0.85,14.5061,1015.13,North,sun,14.9569,200
12.22222222,0.86,11.5115,1015.16,North,sun,14.9086,241
11.66666667,0.86,14.2485,1015.45,North,sun,14.9086,234
13.46111111,0.78,18.6116,1019.31,SW,sun,14.9569,203
11.11666667,0.86,14.5061,1015.71,SW,sun,14.9086,194
12.77777778,0.77,25.76,0,SW,rain,9.982,162
11.11111111,0.85,14.6188,1015.96,SW,fog,14.9569,148
11.16111111,0.86,12.9927,1016.1,SW,rain,9.982,122
12.71111111,0.77,17.5329,1016.22,North,fog,9.982,120
12.78888889,0.78,17.3558,1016.5,SW,sun,11.0285,171
13.88888889,0.77,18.2252,0,WSW,sun,10.0464,155
15.94444444,0.68,33.9066,1016.52,West,sun,11.27,126
15.28333333,0.75,27.7403,1016.96,West,sun,11.3183,163
15.01666667,0.83,23.9246,1017.1,West,sun,11.1251,137
14.99444444,0.83,28.3199,1017.05,West,sun,11.1251,108
14.09444444,0.88,27.7242,1017.4,WNW,sun,10.948,64
15.13888889,0.82,30.5256,1017.35,WNW,fog,11.27,13
16.16111111,0.77,36.386,1017.18,West,sun,11.27,12
17.06111111,0.73,27.1768,1017.73,North,sun,11.4471,14
17.22222222,0.72,26.5328,0,North,sun,11.2056,3
16.11111111,0.72,26.4201,0,North,fog,9.982,12
15,0.78,17.1626,1018.92,North,sun,10.3523,9
15,0.78,21.2198,0,North,sun,9.982,14
14.97777778,0.78,17.8871,1019.41,North,sun,15.8263,18
14.33333333,0.78,16.4703,1019.79,North,rain,14.9569,49
19.4,0.97,10.8192,1000.81,North,sun,8.1949,12
19.42222222,0.93,5.5384,1001.41,North,rain,9.9015,9
15.82777778,0.95,5.5223,1007.96,North,sun,8.3076,20
19.28333333,0.91,3.0268,1002.68,North,sun,14.7315,15
18.79444444,0.94,3.1717,1002.46,North,sun,14.7315,3
17.82222222,0.97,5.8121,1003.36,North,sun,14.7959,23
17.75555556,1,7.4221,1003.74,North,drizzle,10.948,3
18.77222222,0.93,2.9946,1003.22,North,rain,10.948,12
18.76666667,0.93,7.1967,1004.13,West,sun,10.7548,3
17.71111111,1,3.1395,1004.59,West,drizzle,4.9427,9
17.71111111,0.97,8.4847,1004.91,SW,drizzle,7.8729,8
18.78888889,0.9,8.3237,1004.34,WSW,sun,10.4489,3
19.79444444,0.87,11.0446,1004.95,WNW,sun,10.948,10
19.93333333,0.87,10.9319,1005.32,SW,sun,11.0446,14
20.89444444,0.82,8.8711,1005.05,North,sun,11.3183,14
19.93333333,0.86,8.0983,1005.04,West,rain,11.1251,3
18.91666667,0.92,16.583,1005.57,North,rain,11.1251,3
19.02222222,0.92,12.9444,1006.05,North,rain,11.4471,21
18.96111111,0.89,10.7226,1006.58,North,sun,11.27,13
18.88888889,0.89,7.8407,0,North,rain,11.27,10
18.81111111,0.9,2.2218,1006.79,North,sun,10.0303,9
17.15555556,0.93,9.499,1007.16,East,sun,8.05,15
17.59444444,0.93,6.279,1008.3,East,sun,8.05,30
16.62777778,0.94,3.0751,1008.67,East,rain,7.9856,7
16.46111111,0.97,2.9463,1008.74,East,rain,8.0017,27
15.44444444,0.96,6.279,1009.31,East,rain,8.0017,32
13.65,0.93,3.542,1011.44,SE,sun,14.5866,55
14.36111111,0.96,2.9463,1009.5,SSE,sun,8.0017,63
13.82777778,0.96,3.2522,1009.51,ESE,fog,6.1663,66
13.43888889,0.96,3.5903,1009.21,ESE,sun,6.3434,66
13.82777778,0.99,14.1036,1008.96,ESE,sun,6.118,59
14.91111111,0.93,12.7995,1009.43,ESE,rain,6.118,77
15.05555556,0.93,3.0912,1009.87,ESE,sun,10.5294,92
16.13888889,0.87,7.9695,1010.29,SE,sun,11.1251,72
16.22777778,0.87,5.0393,1010.37,North,rain,11.1251,77
17.25555556,0.87,10.5455,1010.19,ESE,rain,10.7226,86
17.41111111,0.86,9.5312,1010.13,ESE,sun,11.27,82
17.93888889,0.83,10.9158,1010.3,North,sun,11.27,87
19.08333333,0.77,9.1609,1010.46,North,rain,10.7226,90
20.16111111,0.72,11.1734,1010.46,North,fog,11.27,82
22.26666667,0.59,12.4292,1010.27,North,sun,11.27,78
22.5,0.55,7.8085,1010.23,North,sun,11.0768,76
21.22777778,0.62,12.6546,1009.81,ENE,fog,11.27,81
21.10555556,0.67,7.9373,1009.92,East,rain,11.2056,80
19.05555556,0.73,6.9069,1010.35,North,sun,11.0285,75
17.25,0.81,4.8783,0,East,sun,11.2056,51
16.16111111,0.86,8.3398,0,North,sun,9.982,36
15.32777778,0.89,6.3756,1011.69,North,sun,14.9569,34
13.98888889,0.92,9.7405,0,North,fog,9.982,43
13.93888889,0.93,7.9695,0,SSW,fog,9.982,44
15.40555556,0.95,2.8175,1009.59,South,fog,9.6761,48
12.73888889,0.93,2.9624,1011.68,SW,sun,9.982,56
12.73888889,0.93,6.0053,1011.29,WSW,sun,11.9784,66
12.42222222,0.96,5.9731,1011.4,West,sun,13.7333,78
12.17777778,1,3.059,1011.57,WNW,drizzle,9.9015,67
13.91666667,0.93,9.3702,1011.67,WNW,rain,9.9015,70
17.55555556,0.8,8.6457,1011.78,North,fog,9.982,68
19.90555556,0.69,12.1877,1011.65,North,rain,9.982,50
21.01666667,0.64,12.4936,1011.57,North,rain,11.27,39
22.03888889,0.64,13.1215,1011.59,North,sun,11.0768,104
22.10555556,0.56,14.1036,1011.27,North,rain,11.27,71
23.74444444,0.55,17.1626,1010.78,North,rain,11.27,60
24.59444444,0.54,16.0517,1010.6,North,fog,11.4471,54
22.65,0.54,13.6689,1010.23,North,fog,11.27,68
23.75,0.51,10.8031,1010.01,North,sun,11.27,73
23.77222222,0.5,10.1913,1010.09,North,rain,11.4471,96
22.24444444,0.59,10.5616,1009.97,SW,rain,11.27,92
22.10555556,0.64,4.4275,1009.88,North,rain,11.2056,89
19.19444444,0.76,2.6565,1009.95,North,fog,11.3988,102
17.24444444,0.87,1.4168,1010.18,West,fog,9.982,93
16.71111111,0.9,3.1073,1010.27,SW,fog,15.8263,73
16.76111111,0.9,2.9302,1010.15,WSW,fog,14.168,88
15.14444444,0.95,3.1556,1009.8,WSW,fog,9.982,100
15.67222222,0.93,6.1985,1009.6,West,rain,9.982,88
16.18888889,0.96,4.7173,1005.11,West,rain,8.4203,83
16.06666667,0.9,6.2307,1008.58,WNW,fog,14.9086,82
16.06666667,0.93,5.9248,1008.02,West,rain,14.812,84
15.7,0.95,6.1663,1007.9,WSW,rain,9.9015,81
16.04444444,0.93,3.22,1007.5,North,rain,11.2056,88
17.17777778,0.93,1.6744,1007.01,North,rain,11.2056,81
17.92222222,0.89,4.5724,1007.03,North,rain,11.0285,73
19.88333333,0.74,7.5831,1006.61,North,rain,11.27,87
20.92777778,0.74,7.6314,1006.43,North,rain,11.27,100
22.05,0.65,10.9802,1006.24,North,sun,11.4471,95
22.17222222,0.64,9.338,1006.27,North,rain,11.27,87
23.66111111,0.59,13.7011,1005.59,North,fog,11.27,92
22.2,0.6,14.329,1005.04,North,rain,11.4471,88
21.96666667,0.61,14.8764,1004.61,North,rain,11.1251,93
21.9,0.61,16.3898,1004.14,SW,rain,11.27,102
20.04444444,0.73,14.9247,1004.31,WSW,rain,11.4471,103
18.86666667,0.79,13.8138,1004.08,SW,rain,11.27,103
18.86666667,0.81,11.0607,1003.89,West,rain,15.8263,75
17.87222222,0.9,4.991,1004.09,West,rain,11.4471,30
17.22222222,0.93,3.2039,1004.12,WSW,rain,11.27,12
17.22222222,0.93,5.2808,1004.22,WNW,rain,8.1305,16
16.76666667,0.97,3.7352,1004.4,WNW,rain,8.1144,21
16.68888889,0.97,3.4776,1004.25,West,rain,8.1305,32
17.15,0.97,10.7548,1004.35,West,rain,8.1305,26
14.93333333,0.96,5.7155,1007.33,West,rain,14.168,14
16.62222222,0.97,10.8192,1004.15,North,fog,8.1305,7
16.06111111,0.97,10.8514,1003.95,North,sun,8.1305,15
15.67777778,0.96,10.6421,1004.14,North,fog,8.05,16
16.13333333,0.93,7.7602,1004.13,North,rain,8.05,29
16.18333333,0.99,9.4185,1004.32,North,rain,7.1323,21
17.19444444,0.94,10.4972,1004.81,North,sun,7.9856,37
17.77777778,0.9,13.9265,1004.94,North,sun,11.1251,39
19.88333333,0.79,13.7977,1005.23,North,sun,11.27,51
19.93888889,0.79,18.3379,1005.19,North,sun,11.4471,21
22.62222222,0.67,16.8245,1005.35,North,fog,11.27,15
22.16111111,0.68,17.3558,1005.35,North,rain,11.27,11
21.12222222,0.78,17.0016,1005.57,North,rain,11.0768,15
22.2,0.68,20.6885,1005.62,North,rain,11.1251,18
22.75555556,0.66,22.1053,1005.36,North,rain,11.27,14
22.18888889,0.68,26.0337,1005.78,NNE,rain,11.4471,17
22.08333333,0.65,22.0409,1006.03,WSW,rain,11.27,13
19.97777778,0.73,17.2753,1006.44,West,rain,11.27,47
18.01666667,0.78,11.8818,1007.01,West,rain,11.4471,42
16.25,0.87,8.1144,1007.51,West,rain,9.982,40
15.67222222,0.9,6.44,1007.9,WSW,rain,15.8263,49
15.74444444,0.9,7.1323,1008.1,SSW,rain,14.9569,93
15.07222222,0.93,6.3273,1008,West,rain,15.8263,116
15.02777778,0.93,6.4561,1008.2,WSW,rain,15.8263,93
15.06111111,0.88,6.3595,1010.66,SW,rain,14.9569,30
14.53888889,0.93,6.279,1007.92,North,sun,14.9086,30
13.96111111,0.96,6.279,1007.72,North,rain,14.9086,11
13.63888889,0.96,3.5742,1007.74,North,rain,11.7047,17
14.00555556,0.93,4.6851,1008.09,North,rain,7.0357,8
16.11666667,0.93,3.5581,1008.21,North,rain,9.8049,23
17.75555556,0.89,9.5473,1008.83,North,fog,9.9015,26
20.02777778,0.78,11.4793,1009,North,rain,11.27,26
21.13888889,0.68,9.9176,1008.91,North,rain,11.27,26
21.99444444,0.69,12.719,1009.23,North,rain,11.0768,30
22.27222222,0.68,12.9927,1009.59,SSW,rain,11.27,35
22.85,0.7,11.4954,1009.51,South,rain,11.27,32
23.9,0.61,9.6278,1009.59,North,rain,11.0768,42
24.97777778,0.54,11.5276,1009.21,North,sun,11.27,29
24.97777778,0.54,17.0821,1009.11,WSW,rain,11.2056,36
25.95,0.47,16.0839,1009.23,WSW,rain,11.0285,26
24.97777778,0.47,17.4041,1009.33,WSW,fog,11.2056,28
23.88888889,0.5,12.5258,1009.34,West,sun,11.2056,6
21.25555556,0.59,8.1949,1010.07,North,sun,11.0285,45
20.97222222,0.73,2.9946,1010.72,West,drizzle,9.982,50
18.8,0.83,6.0536,1011.22,West,rain,15.8263,50
17.7,0.91,3.7352,1011.5,WSW,rain,14.168,28
6.572222222,0.93,6.44,1038.06,West,rain,4.3953,45
6.627777778,0.93,4.2665,1034.84,North,rain,4.5885,29
6.622222222,0.96,6.1824,1037.85,North,rain,4.347,27
6.622222222,0.93,6.1824,1037.67,North,rain,4.347,29
6.15,0.96,6.1985,1037.47,North,sun,3.6708,21
6.061111111,1,3.0107,1037.23,North,rain,4.3309,26
6.061111111,1,3.4776,1037.23,North,rain,4.347,29
6.1,0.94,3.6547,1037.36,North,sun,2.898,27
6.061111111,1,3.6547,1037.82,SSW,sun,2.2057,34
7.15,0.93,3.5742,1037.99,North,sun,1.8998,40
6.227777778,0.99,8.6779,1037.93,WSW,snow,0.4186,41
7.222222222,0.93,7.728,1037.71,North,snow,2.9785,47
7.755555556,0.89,4.669,1037.1,SSW,snow,4.3953,46
7.788888889,0.89,5.6672,1036.65,SSW,snow,5.3291,43
7.755555556,0.89,4.83,1036.2,SW,snow,4.8461,40
7.755555556,0.89,4.9427,1035.9,SW,snow,4.83,46
7.322222222,0.92,3.6386,1035.71,WSW,snow,4.0089,48
7.172222222,0.93,4.8783,1035.69,WSW,rain,4.83,50
7.15,0.93,4.7334,1035.53,West,rain,4.83,51
7.127777778,0.93,7.4704,1035.61,West,rain,3.9445,52
7.127777778,0.93,8.855,1035.6,WSW,rain,3.4454,43
6.622222222,0.93,6.44,1035.49,WSW,rain,3.3005,53
6.627777778,0.93,3.7996,1035.22,West,rain,4.3309,66
6.111111111,0.96,8.4525,1035.18,North,drizzle,3.9123,73
9.044444444,0.83,19.8674,1015.83,North,rain,14.812,68
2.633333333,0.95,10.6099,1030.15,North,rain,14.9569,44
8.4,0.93,10.7387,1017.64,North,rain,11.8496,35
8.355555556,0.96,6.1019,1017.9,North,rain,9.8049,41
8.361111111,0.96,10.7709,1018.68,North,rain,9.4829,44
7.805555556,0.96,4.7656,1019.5,North,sun,9.8049,51
7.127777778,1,3.6386,1020.03,North,sun,7.9695,66
5.35,0.93,2.9946,1021.31,North,sun,1.7066,70
6.088888889,0.99,2.9946,1022.4,North,sun,1.3685,74
7.711111111,0.99,7.5187,1022.85,North,sun,6.2951,83
8.805555556,0.92,10.8675,1023.94,North,rain,6.7298,71
8.794444444,0.83,11.6886,1024.55,North,rain,11.2056,67
7.777777778,0.88,14.4095,1025.05,North,rain,8.1305,73
9,0.83,16.8889,1025.47,WSW,rain,11.0768,86
7.8,0.88,14.4095,1026.34,SW,rain,11.27,99
7.8,0.83,15.9551,1027.73,WSW,rain,11.27,108
7.372222222,0.85,13.1537,1028.53,SSW,rain,10.4006,112
6.183333333,0.85,11.4954,1029.21,WSW,rain,9.982,112
5.05,0.86,11.431,1030.02,SW,drizzle,9.982,105
4.183333333,0.89,12.6707,1030.79,West,rain,9.982,93
2.388888889,0.92,9.4346,1031.4,WSW,rain,9.982,96
2.894444444,0.92,6.762,1032,West,rain,15.8263,89
2.011111111,0.92,10.6099,1033.18,SW,sun,14.9569,87
1.833333333,0.92,10.9963,1033.41,SSW,rain,15.8263,84
1.872222222,0.91,6.8264,1033.2,North,rain,15.8263,76
2.205555556,0.96,3.1717,1029.78,North,rain,1.6261,56
1.161111111,0.92,6.5688,1033.43,North,sun,15.7297,72
0.566666667,0.96,3.5581,1033.42,North,rain,8.05,75
0.716666667,0.96,6.601,1033.39,North,rain,14.8764,57
0.027777778,0.96,6.6332,1033.32,North,snow,15.7297,45
0.977777778,0.93,5.313,1032.93,North,sun,9.8049,45
0.194444444,0.93,3.8962,1033.09,North,snow,9.6761,50
1.111111111,0.92,3.703,1033.21,SW,snow,3.0107,36
2.25,0.92,0.6601,1033.4,SW,sun,4.9105,49
3.111111111,0.94,4.1538,1033.3,WSW,rain,6.3434,48
6.161111111,0.79,3.4293,1032.3,West,sun,8.1305,54
6.188888889,0.79,7.8407,1031.42,NW,rain,8.1305,66
7.205555556,0.73,0.4669,1031.02,West,rain,9.6278,65
7.3,0.72,6.44,1030.3,West,snow,9.982,77
6.111111111,0.79,5.0071,1029.81,WNW,sun,9.982,73
4.05,0.91,1.7227,1029.84,West,sun,5.7638,64
2.25,1,4.83,1029.6,WSW,rain,4.7495,59
2.7,0.96,8.05,1029.61,North,rain,0.7567,56
2.411111111,0.99,5.0715,1029.48,North,rain,1.0626,55
2.122222222,1,0.5152,1029.53,North,snow,0.322,71
2.172222222,0.96,11.27,1029.52,North,snow,0.322,68
1.344444444,1,1.7066,1029.58,North,rain,0.161,78
2.122222222,1,6.44,1029.43,North,snow,0.161,98
2.372222222,0.96,2.5438,1029.02,North,rain,0.161,87
0.1,0.99,10.2879,1030.78,North,snow,0.6601,82
1.372222222,1,6.0697,1029,North,rain,0.4669,79
1.372222222,1,3.22,1028.84,North,rain,0.4669,80
1.3,0.96,0.7245,1028.67,North,rain,0.2737,86
1.011111111,1,0,1028.63,North,rain,0.161,94
0.766666667,0.93,1.4812,1028.88,SW,rain,0.322,99
0.672222222,0.99,7.5348,1028.83,SW,sun,0.2093,116
0.766666667,1,10.8031,1029.23,SSW,sun,0.161,133
0.788888889,1,9.2575,1029.79,West,rain,0.161,147
0.85,0.99,13.3469,1029.75,WSW,drizzle,0.7889,145
1.972222222,0.93,12.397,1029.7,West,rain,0.9338,116
2.044444444,0.93,15.4882,1029.3,West,rain,0.966,85
2.127777778,0.99,11.9462,1029.21,West,rain,1.3041,68
2.138888889,1,14.0392,1029.15,West,rain,1.0626,72
2.161111111,1,12.558,1029.44,North,rain,1.3685,66
2.233333333,0.93,9.1126,1029.55,North,rain,1.8193,70
2.177777778,0.92,10.8514,1029.58,North,sun,2.576,66
2.177777778,0.92,15.4077,1029.2,North,rain,2.576,63
2.105555556,0.93,10.0786,1030.31,North,sun,2.4472,70
1.161111111,1,10.948,1030.25,North,snow,2.9785,75
1.672222222,0.96,11.0124,1030.57,North,rain,1.9159,74
0.95,1,13.8299,1030.86,North,sun,1.7227,83
1.116666667,0.96,11.1251,1031.08,North,sun,1.9159,85
0.533333333,0.96,14.0875,1030.9,North,sun,1.8837,102
0.377777778,0.96,13.524,1035.41,North,rain,0.322,110
-0.483333333,1,11.0929,1031.56,North,rain,0.483,114
-0.483333333,0.96,10.7387,1031.47,North,rain,0.322,120
-0.922222222,1,7.0679,1031.23,WSW,drizzle,0.161,122
-1.038888889,1,9.499,1031.41,North,sun,0.161,121
-1.088888889,1,9.4346,1031.98,North,rain,0.322,121
-0.994444444,1,9.7083,1032.22,WNW,rain,0.161,144
-1.088888889,0.93,10.9319,1032.88,North,rain,0.322,144
-1.088888889,1,9.3541,1033.29,North,rain,0.322,172
-1.077777778,1,9.4024,1033.92,West,rain,0.3059,183
-1.061111111,1,11.27,1034.08,WSW,rain,0.161,189
0.072222222,0.92,11.0285,1033.5,North,sun,0.644,175
0.038888889,0.93,12.4292,1033.54,North,rain,0.322,197
0.044444444,1,12.7834,1033.66,North,sun,0.322,202
0.094444444,1,10.7548,1033.6,North,rain,0.1771,202
0.138888889,1,10.7226,1034.23,North,rain,0.1771,194
0.072222222,1,11.1895,1034.57,North,rain,0.322,205
0.05,1,12.6546,1034.78,North,rain,0.322,224
0.122222222,1,12.3165,1034.92,North,drizzle,0.3059,231
0.05,1,13.9426,1035.39,North,rain,0.322,241
0,0.96,14.2646,1035.71,North,rain,0.322,259
0.05,0.96,14.4417,1036.02,North,rain,0.3059,262
-0.022222222,1,10.9319,1036.18,North,rain,0.322,275
-0.072222222,1,11.0285,1036.29,North,rain,0.322,253
-0.894444444,0.97,5.3613,1036.63,North,rain,0.161,270
0.438888889,0.96,14.1358,1036.2,North,sun,0.322,244
0.411111111,0.96,14.1519,1036.39,North,sun,0.322,269
-0.094444444,0.97,13.846,1036.19,West,sun,0.3059,275
-0.138888889,1,15.8424,1036.19,West,sun,0.6279,254
-1.111111111,1,15.6331,1036.11,West,rain,0.483,295
-1.033333333,1,16.3898,1036.66,West,sun,0.3059,309
-1.111111111,1,14.1358,1036.9,West,sun,0.7889,282
-1.111111111,1,12.5258,1037.1,WNW,sun,0.6279,292
-0.161111111,0.94,12.7512,1037.5,West,sun,0.7084,287
-0.022222222,1,14.1358,1037.68,North,sun,1.8837,293
-0.022222222,1,11.0285,1037.09,North,drizzle,2.9785,310
0.961111111,0.93,13.5562,1037.04,North,sun,2.6082,249
1.066666667,0.92,14.1036,1036.28,North,rain,2.5438,152
0.05,1,12.4775,1036.39,North,rain,2.5438,128
0.983333333,0.93,8.2593,1036.54,North,sun,1.3202,114
0.05,1,9.3702,1036.5,North,rain,0.8533,92
0,0.93,10.9319,1036.31,North,rain,0.4025,85
-0.838888889,1,11.27,1036.54,North,rain,0.2415,96
-1.016666667,1,9.499,1036.61,North,rain,0.1932,135
-1.088888889,1,10.9802,1036.9,North,rain,0.1771,134
-0.972222222,0.97,10.948,1036.96,North,rain,0.1771,144
-1.088888889,1,11.0607,1036.81,SW,sun,0.1771,151
-1.088888889,0.96,3.2683,1037.09,SW,sun,0.161,150
-1.566666667,1,2.4472,1034.34,SW,rain,0.161,156
-1.6,0.96,3.22,1036.79,West,sun,0.161,158
-1.6,0.96,3.2039,1036.89,West,rain,0.161,171
-1.161111111,0.96,6.1824,1036.78,North,rain,0.161,152
-1.111111111,0.93,11.0285,1036.69,North,rain,0.161,136
-1.133333333,0.93,10.8514,1036.58,WSW,rain,0.161,136
-2.122222222,1,8.2754,1036.51,SW,sun,0.161,182
-2.15,1,3.2361,1037.1,WSW,rain,0.0161,145
-2.2,1,4.6851,1037.1,WSW,rain,0.0161,144
-1.188888889,0.99,5.474,1037.44,WSW,sun,0.161,181
-1.111111111,1,4.83,0,West,rain,0.161,181
-1.111111111,1,3.22,0,West,rain,0.161,163
-0.133333333,0.93,0.9982,1036.13,West,rain,0.1771,111
-0.072222222,1,1.6744,1035.8,West,sun,0.6762,111
-0.022222222,1,3.1395,1035.31,West,rain,0.644,147
-0.138888889,1,0.7245,1035.35,West,rain,0.5474,142
-0.072222222,0.93,3.22,1035.22,North,sun,0.322,141
-0.094444444,0.93,3.22,1035.14,North,sun,0.161,162
-1.111111111,1,1.0626,1035.37,North,sun,0.161,147
-1.133333333,1,0.1288,1035.21,North,rain,0.161,170
-1.133333333,1,3.1073,1034.84,North,sun,0.161,169
-1.25,0.97,2.8336,1035.04,North,rain,0.161,159
-1.688888889,0.96,3.1878,1034.72,North,rain,0.161,159
-1.183333333,0.96,3.22,1034.23,North,sun,0.161,164
-1.744444444,0.99,5.0876,1029.92,North,sun,0.161,228
-1.711111111,1,3.1717,1033.43,North,rain,0.161,224
-1.205555556,0.96,3.1717,1033.42,North,rain,0.161,205
-1.866666667,1,3.4132,1033.26,North,drizzle,0.161,178
-1.205555556,0.93,1.5295,1032.43,SSW,rain,0.161,177
-2.244444444,1,0,1032.14,North,rain,0.161,114
-2.238888889,0.99,5.8121,1032.36,North,sun,0.161,114
-2.244444444,1,0,1032.61,North,rain,0,88
-2.244444444,1,3.22,1032.23,North,rain,0,118
-1.322222222,0.93,4.3792,1032.62,North,rain,0.0483,116
